areatype,statename,year,subpop,aec_rank_ec_poverty,aec_value_ec_poverty,aec_rank_ec_employ,aec_value_ec_employ,aec_rank_ec_housing,aec_value_ec_housing,aec_rank_ec_idle,aec_value_ec_idle,aec_rank_ed_prek,aec_value_ed_prek,aec_rank_ed_read,aec_value_ed_read,aec_rank_ed_math,aec_value_ed_math,aec_rank_ed_hsgrad,aec_value_ed_hsgrad,aec_rank_hlth_lbw,aec_value_hlth_lbw,aec_rank_hlth_ins,aec_value_hlth_ins,aec_rank_hlth_death,aec_value_hlth_death,aec_rank_hlth_obese,aec_value_hlth_obese,aec_rank_hlth_drugsalc,aec_value_hlth_drugsalc,aec_rank_fc_onepar,aec_value_fc_onepar,aec_rank_fc_nohspar,aec_value_fc_nohspar,aec_rank_fc_highpov,aec_value_fc_highpov,aec_rank_fc_teenbirth,aec_value_fc_teenbirth,aec_stdzd_ec_poverty,aec_stdzd_ec_employ,aec_stdzd_ec_housing,aec_stdzd_ec_idle,aec_stdzd_ed_prek,aec_stdzd_ed_read,aec_stdzd_ed_math,aec_stdzd_ed_hsgrad,aec_stdzd_hlth_lbw,aec_stdzd_hlth_ins,aec_stdzd_hlth_death,aec_stdzd_hlth_drugsalc,aec_stdzd_fc_onepar,aec_stdzd_fc_nohspar,aec_stdzd_fc_highpov,aec_stdzd_fc_teenbirth,aec_score_ec,aec_rank_ec,aec_score_ed,aec_rank_ed,aec_score_hlth,aec_rank_hlth,aec_score_fc,aec_rank_fc,aec_score_total,aec_rank_total,mine_foodinsec_mn,mine_foodinsec_se,mine_prek_mn,mine_prek_se,mine_hsgrad_mn,mine_hsgrad_se,mine_math_mn,mine_math_se,mine_read_mn,mine_read_se,mine_obese_mn,mine_obese_se,mine_hlthfp_mn,mine_hlthfp_se,mine_lbw_mn,mine_lbw_se,mine_smoke_mn,mine_smoke_se,mine_alcohol_mn,mine_alcohol_se,mine_mj_mn,mine_mj_se,mine_tpreg_mn,mine_tpreg_se,mine_arrest_mn,mine_arrest_se,mine_housing_mn,mine_housing_se,mine_edpar_mn,mine_edpar_se,mine_mve_mn,mine_mve_se,mine_pov_mn,mine_pov_se,mine_unmar_mn,mine_unmar_se,mine_unemppar_mn,mine_unemppar_se,state_abbrev,state_fips,region,division,myindex_ind,myindex_ctxt,myindex_ind_alt,myindex_ctxt_alt,rank_myindex_ind,myindex_ind_stdzd,aecindex_stdzd,rank_mine_foodinsec_mn,rank_mine_prek_mn,rank_mine_hsgrad_mn,rank_mine_math_mn,rank_mine_read_mn,rank_mine_obese_mn,rank_mine_lbw_mn,rank_mine_hlthfp_mn,rank_mine_smoke_mn,rank_mine_mj_mn,rank_mine_arrest_mn,rank_myindex_ind_rank
2,Connecticut,2005,,5,.12,11,.28999999,39,.38,1,.050000001,2,.38,46,.38,9,.64999998,12,.19,21,.079999998,4,.059999999,2,.00022,,,41,.098522998,16,.28999999,10,.1,24,.07,4,2.3,1.1920269,.1963709,-.90911591,1.2665074,2.2063541,-.79243225,.46030951,.26584306,.0040380009,.44593105,1.0136746,-1.3342208,.61236674,.50973541,.32707408,.69264543,1.7457892,9,2.1400745,2,.1294229,7,2.1418216,12,1.5392771,7,.0672556392479816,.0070823591374608,.3975062952732759,.0232768051636867,.7974970357106853,.0131042867766369,.35,.0038794675,.38,.0038794675,.111,.011734693877551,.0183818609495667,.0038434435902343,.08,.0038794675,.129286,.0110326530612245,.209427,.0134479591836735,.18546,.0139857142857143,.0573,.0038794675,.053061169,.0038794675,.383,.0091185410334346,.0608249831133412,.0058414030140119,.1139240506329114,.0065579432669031,.1161897777815929,.0081474848494343,.2713943926058821,.0101173842787955,.0354160984486121,.0042162663282391,CT,9,1,1,.80775648,.77764499,.79352254,.7650736,13,-.043815754,.74487555,45,49,28,40.5,46.5,31,29,37,17,2,29,15
2,Connecticut,2006,,3,.11,7,.28,40,.41,2,.050000001,2,.37,46,.40000001,12,.64999998,10,.19,21,.081,12,.07,2,.00019999999,,,25,.090000004,12,.28,9,.090000004,24,.07,4,2.4000001,1.3858209,.40135056,-1.3285788,1.2665074,2.3491046,-1.1222552,.46030951,.26584306,-.075135492,.19140416,1.257866,-.92957675,.79810107,.71891344,.32707408,.61960459,1.7250999,12,1.953002,2,.44455791,10,2.4636931,11,1.6465882,6,.0715899890315449,.0068808477045321,.4289940479698273,.0203889324598344,.8353252895964263,.0102055948181606,.3499999940395355,.0033981553,.3950000107288361,.0033981553,.1164999976754189,.0096938777714968,.0094166310346315,.0028066363019519,.081,.0033981553,.10277,.0087984693877551,.201099,.0127959183673469,.164326,.0114209183673469,.0586,.0033981553,.057602294,.0033981553,.413,.0072948328267477,.0564589961026606,.0049194334680137,.1301381965447639,.0069248335035902,.1239955911803926,.0069692103203459,.2588690147951587,.0085204644778279,.0321408376984649,.0035290333276775,CT,9,1,1,.82420462,.788104,.8119899,.77656674,6,.58484983,.79649979,40,48,42,38,46,27,28,49,39,6,25,4
2,Connecticut,2007,,4,.11,12,.28999999,37,.41,7,.059999999,2,.37,46,.41,17,.64999998,9,.18000001,23,.081,3,.050000001,3,.00021,,,30,.090000004,10,.28,10,.090000004,23,.07,4,2.3,1.3858209,.1963709,-1.3285788,.82133794,2.3491046,-1.2871665,.46030951,.39519998,-.075135492,.70045781,1.1357703,-.92957675,.79810107,.71891344,.32707408,.69264543,1.0749508,11,1.9174477,3,.83151591,7,2.5367341,10,1.5901622,5,.0835022960888253,.0077616422745836,.3628355080017871,.0207709932293623,.853236503686929,.0068668631465225,.35,.0034618322,.41,.0034618322,.122,.0076530612244898,.017915469319884,.0035029660988626,.081,.0034618322,.097637,.0085530612244898,.193489,.0120428571428571,.142161,.0107984693877551,.0577,.0034618322,.047360748,.0034618322,.413,.0072948328267477,.0579114503350995,.0051716973577775,.1077798148496058,.0063828486577267,.1135812806793096,.0066901891712265,.2676969350603282,.0087138680797787,.0294360684548483,.0036216772174084,CT,9,1,1,.8318547,.7948637,.81920463,.78292513,5,.87724406,.76935482,29,49,46,31,47,24,27,34,37,13,39,8
2,Connecticut,2008,,7,.12,14,.23999999,40,.41999999,8,.059999999,2,.36000001,48,.41999999,14,.63,12,.18000001,21,.079999998,4,.050000001,2,.00019000001,,,19,.079999998,16,.30000001,10,.090000004,21,.07,4,2.3,1.1920269,1.2212701,-1.4683996,.82133794,2.4918551,-1.4520777,.71617877,.39519998,.0040380009,.70045781,1.3799615,-.4548091,.4266319,.71891344,.32707408,.69264543,1.7662352,13,2.1511562,3,1.6296483,5,2.1652648,13,1.928076,9,.0937955171735524,.0078495313464704,.3594903150302133,.0206967109627462,.8636230857426624,.0060991423058948,.375,.0034494519,.4149999916553497,.0034494519,.1120000034570694,.0086734695360065,.0247640207963979,.0039970444335318,.08,.0034494519,.089979,.0077755102040816,.184208,.0122709183673469,.136444,.0111387755102041,.0557,.0034494519,.050044216,.0034494519,.423,.0060790273556231,.0643531249563784,.0055830786009426,.1198550796076305,.0068260061549602,.1381513403945879,.0077542819863705,.2895862083450187,.0092645320255544,.0297253249592559,.0037786517329685,CT,9,1,1,.83627957,.79602683,.82406306,.78365058,4,1.0463673,.93191528,27,49,45,36.5,48.5,32,29,13,41,19,37,6
2,Connecticut,2009,,2,.12,13,.25999999,36,.41,2,.059999999,2,.36000001,49,.41999999,9,.60000002,28,.25,20,.079999998,3,.039999999,2,.00018,,,25,.079999998,12,.30000001,11,.090000004,20,.07,4,2.0999999,1.1920269,.81131047,-1.3285788,.82133794,2.4918551,-1.4520777,1.0999826,-.51029938,.0040380009,.95498466,1.5020572,-.4548091,.4266319,.71891344,.32707408,.83872694,1.4960965,10,1.6294606,6,2.0062706,7,2.3113463,10,1.8607934,8,.0902576553434951,.007624041527095,.3914082994808674,.0208559000705482,.8654503629917272,.0060118940146642,.4,.0034759834,.42,.0034759834,.102,.0096938775510204,.0218923914516314,.0041639745126493,.08,.0034759834,.086717,.0078642857142857,.185573,.0136198979591837,.159147,.0128688775510204,.0508,.0034759834,.045463957,.0034759834,.41,.0066869300911854,.0653008522213073,.0055830815434493,.108284356087712,.0064199198431406,.1308515038851088,.007261925405148,.284412323586614,.0087749227819863,.0541433581251457,.0047509059282631,CT,9,1,1,.83773744,.79907978,.82551932,.78846073,4,1.1020887,.89954758,37,48,44,40,49,39,30,22,39,9,37,5
2,Connecticut,2010,,2,.13,13,.28,40,.43000001,3,.050000001,2,.37,47,.41999999,13,.61000001,38,.25,21,.079999998,3,.029999999,1,.00017,,,13,.07,19,.31999999,13,.1,20,.07,4,1.9,.9982329,.40135056,-1.6082209,1.2665074,2.3491046,-1.4520777,.97204798,-.51029938,.0040380009,1.2095115,1.6241529,.019958209,.055163294,.50973541,.32707408,.98480839,1.0578699,10,1.3587754,11,2.8576605,5,1.8767812,13,1.7877717,9,.0845412196490415,.0067826896786281,.3692552661326591,.020897909563463,.8543383769497355,.0062994251944085,.3899999856948853,.0034829848,.4199999868869781,.0034829848,.1134999990463257,.0109693873673677,.0189653627096354,.0040654367579298,.08,.0034829848,.0876,.0086224489795918,.177511,.0132826530612245,.1677,.0130612244897959,.0441,.0034829848,.037962262,.0034829848,.427,.0060790273556231,.0695594530095837,.0056608423343184,.1064113478086955,.0061541256377574,.1337423087068812,.0073153378387782,.29692380781245,.0090884643021723,.0516218788899466,.0047150066609372,CT,9,1,1,.83503383,.79369515,.82174289,.78261882,5,.99875391,.86441898,43,50,41,36,48,30,29,33,33,9,41,7
2,Connecticut,2011,,3,.15000001,13,.28,43,.44,12,.07,2,.38,46,.41999999,19,.62,12,.15000001,21,.077,2,.029999999,4,.00018,,,17,.07,17,.31999999,9,.090000004,22,.079999998,3,1.6,.61064476,.40135056,-1.7480417,.37616828,2.2063541,-1.4520777,.84411335,.78327119,.24155788,1.2095115,1.5020572,.019958209,.055163294,.71891344,.1460702,1.2039306,-.35987815,16,2.3816609,6,2.9730847,5,2.1240776,12,1.7797363,8,.093632915649416,.0071972517560799,.3704164147952143,.0219685533769442,.8497718852490441,.0062504990155748,.38,.0036614256,.42,.0036614256,.125,.0122448979591837,.0173608295142335,.003939848694285,.077,.0036614256,.0801885997,.0084289733673469,.167971,.0130591836734694,.1624929694,.0124034007142857,.0378,.0036614256,.029793385,.0036614256,.4370000000000001,.0085106382978724,.0749311590590076,.0064450317629714,.1163427901894784,.0072804360091334,.1620947693043508,.0085732281444605,.2996625677581681,.0096886743221249,.0497136101813129,.004800161379322,CT,9,1,1,.83334625,.79058123,.81917536,.77874994,6,.93425256,.86055338,37,50,41,32,46,21,30,35,38,14,45,5
2,Connecticut,2012,,4,.15000001,13,.28,43,.41,3,.050000001,1,.36000001,46,.43000001,19,.63,12,.14,21,.079000004,3,.039999999,9,.00019999999,,,27,.07,19,.33000001,7,.079999998,23,.090000004,3,1.5,.61064476,.40135056,-1.3285788,1.2665074,2.4918551,-1.6169895,.71617877,.91262835,.0832109,.95498466,1.257866,.019958209,-.13057156,.92809165,-.034933828,1.2769713,.94992387,14,2.5036728,4,2.3160198,12,2.0395577,14,1.9522934,9,.0998882643585295,.0077614400697144,.3230512765877442,.022342947435989,.841970753828712,.006498644389155,.375,.0037238246,.425000011920929,.0037238246,.1239999979734421,.0114795919507742,.0230893510863407,.0041440890069393,.079,.0037238246,.0633954575,.0069712925510204,.176348,.0140923469387755,.161896789,.0128394790816327,.0334,.0037238246,.02520369,.0037238246,.41,.00790273556231,.0522231627908183,.0049510847046552,.1288735702560475,.0074787162900132,.1598670495022549,.0080368625833756,.3256039967807086,.0098977365516504,.0548627851864355,.0052513578349696,CT,9,1,1,.83422291,.79430032,.81992757,.78229332,7,.96775961,.94356555,33,50,30,31.5,46,23,28,18,42,14,46,9
2,Connecticut,2013,,8,.15000001,17,.28999999,42,.38,2,.050000001,1,.36000001,46,.43000001,20,.63,11,.13,21,.078000002,9,.050000001,2,.00017,,,1,.050000001,19,.33000001,9,.079999998,21,.090000004,2,1.3,.61064476,.1963709,-.90911591,1.2665074,2.4918551,-1.6169895,.71617877,1.0419855,.16238439,.70045781,1.6241529,.96949297,-.13057156,.92809165,-.034933828,1.4230529,1.1644071,15,2.6330299,3,3.4564881,4,2.1856391,13,2.3598912,10,.1104012706940709,.0086697989225468,.3778829464430653,.0238979137803391,.8501231104132102,.0064620914847294,.37,.0039829859,.43,.0039829859,.123,.0107142857142857,.0209183552959277,.0045740137277266,.078,.0039829859,.0487412137,.0055559118877551,.141787,.0125897959183673,.1601685527,.0131071328571429,.0295,.0039829859,.021378396,.0039829859,.382,.00790273556231,.0583629968084379,.0058033832734107,.118009754327549,.0069882735070787,.1539529369773608,.0087914710419191,.3121035721180708,.0102288939264729,.0453320892856392,.0050638277702968,CT,9,1,1,.8362602,.80085766,.82146543,.78929693,10,1.0456269,1.1396489,23,50,32,30.5,46.5,28,30,17,49,10,45,12
2,Connecticut,2014,,5,.15000001,16,.28,43,.38,3,.050000001,1,.34,45,.43000001,18,.63999999,9,.13,20,.075999998,9,.039999999,1,.00015000001,,,5,.050000001,21,.34,13,.090000004,21,.090000004,3,1.2,.61064476,.40135056,-.90911591,1.2665074,2.7773566,-1.6169895,.58824414,1.0419855,.32073137,.95498466,1.8683441,.96949297,-.31630588,.71891344,-.034933828,1.4960936,1.3693868,16,2.7905967,3,4.113553,6,1.8637674,15,2.5343261,7,.0895017646956419,.0088403759542724,.3447473976917587,.0239916071330425,.8588588950714052,.0064121809048685,.3650000095367432,.0039986013,.4300000071525574,.0039986013,.1230000033974648,.0107142860069871,.0301846929397928,.0067181840762978,.076,.0039986013,.0443620984,.0053342017346939,.127665,.012705612244898,.1564856408,.0124386208163265,.0267,.0039986013,.021194989,.0039986013,.38,.0072948328267477,.057871266122425,.0055156033212053,.1213248593349691,.0072926041205697,.1495477342741633,.0082502952100986,.3084044531231766,.0100517000990988,.0358390615335634,.0040150351531398,CT,9,1,1,.84443098,.80823332,.82945037,.79645044,7,1.357923,1.2235644,39,50,37,31.5,46.5,32,30,8,44,10,43,5
2,Connecticut,2015,,9,.15000001,18,.27000001,45,.37,5,.050000001,1,.36000001,45,.43000001,16,.63999999,12,.13,22,.079000004,13,.039999999,1,.00015000001,,,3,.050000001,17,.31999999,6,.079999998,19,.090000004,2,1,.61064476,.60633022,-.76929504,1.2665074,2.4918551,-1.6169895,.58824414,1.0419855,.0832109,.95498466,1.8683441,.96949297,.055163294,.92809165,-.034933828,1.6421751,1.7141874,17,2.5050952,3,3.8760326,8,2.5904961,14,2.6714528,8,.0810073088555094,.0106928833115341,.3617032461558681,.0242254925053871,.8662052379974778,.0063020576529975,.36,.0040375823,.43,.0040375823,.123,.0107142857142857,.0353034037371008,.0074704904477732,.079,.0040375823,.0450092907,.0054301162755102,.136064,.0127729591836735,.1563144262,.0128270170408163,.0239,.0040375823,.018637795,.0040375823,.367,.0079027355623101,.0599397709549729,.0058901599640043,.1239336469997198,.0074044509454006,.1494256492603496,.0081075993901317,.3089285338440815,.0098993236990391,.0345700662183564,.0043107190507421,CT,9,1,1,.84719354,.81223202,.83215588,.80019212,8,1.4635109,1.2895321,43,49,38,34.5,46,35,27,3,32,9,44,10
2,Connecticut,2016,,6,.13,16,.25999999,44,.34,5,.050000001,1,.34999999,45,.43000001,18,.63999999,13,.13,19,.078000002,6,.029999999,2,.00016,,,24,.050000001,19,.33000001,9,.079999998,21,.090000004,1,.89999998,.9982329,.81131047,-.34983212,1.2665074,2.6346059,-1.6169895,.58824414,1.0419855,.16238439,1.2095115,1.7462485,.96949297,-.13057156,.92809165,-.034933828,1.7152159,2.7262187,18,2.647846,2,4.0876374,7,2.4778023,15,2.9848762,8,.0711887449130506,.0116107434912084,.324785882474707,.0222576004665714,.8755107131490896,.0062357477857535,.3600000143051147,.0037096001,.4300000071525574,.0037096001,.125,.0104591837152839,.0287009965823889,.0077363034571404,.078,.0037096001,.0353937287791251,.0042769919833628,.112103,.0108704081632653,.1410694119502366,.0122098920283408,.0214,.0037096001,.020118879,.0037096001,.343,.0072948328267477,.0566217651271722,.0056257784577036,.1035606379743728,.0068317514688526,.1345062982418883,.0081631374714414,.3042609078464772,.0102632158943761,.0306913069275408,.0044707698619759,CT,9,1,1,.85577083,.82313889,.84104824,.8119306,4,1.791344,1.4403108,46,50,43,31.5,45.5,36,31,6,36,14,40,3
2,Connecticut,2017,,9,.13,17,.25999999,45,.34999999,4,.050000001,1,.34999999,45,.43000001,20,.63999999,12,.12,22,.081,6,.029999999,5,.00019000001,5,.25,33,.050000001,22,.33000001,9,.079999998,21,.079999998,3,.89999998,.9982329,.81131047,-.48965296,1.2665074,2.6346059,-1.6169895,.58824414,1.1713425,-.075135492,1.2095115,1.3799615,.96949297,-.13057156,.92809165,.1460702,1.7152159,2.5863976,18,2.7772031,2,3.4838305,13,2.6588063,17,2.8765593,12,.0638500580883805,.0118932118883332,.3365952684589959,.0219057808348715,.8847508868176779,.0061207773389576,.36,.0036509635,.43,.0036509635,.127,.0102040816326531,.0082625897899776,.0046009358826342,.081,.0036509635,.0248745349886056,.0031894609093104,.114239,.0099505102040816,.1472709647803517,.0126004348691068,.0208,.0036509635,.020304354,.0036509635,.349,.0085106382978723,.0520946509423883,.0051438447065215,.1169633782037385,.0072881098489454,.1304412864622289,.0078962077994922,.3086724730906708,.0102009244454314,.0273902573357083,.0041283027507762,CT,9,1,1,.86151206,.82659066,.84779185,.81605202,3,2.0107803,1.3882028,45,50,44,30.5,46.5,35,27,43,46,12,36,2
2,Connecticut,2018,,12,.14,16,.25,44,.34999999,8,.050000001,1,.34,48,.41999999,15,.63,13,.12,16,.075999998,5,.029999999,2,.00017,9,.25999999,10,.039999999,24,.34,10,.079999998,21,.079999998,2,.80000001,.80443883,1.0162902,-.48965296,1.2665074,2.7773566,-1.4520777,.71617877,1.1713425,.32073137,1.2095115,1.6241529,1.4442605,-.31630588,.92809165,.1460702,1.7882566,2.5975833,22,3.2128,2,4.5986562,6,2.5461125,21,3.2387881,10,.0668447307458702,.0119889153292027,.3392154749717118,.0236245561963943,.8949698543782433,.006193127787191,.375,.003937426,.4149999916553497,.003937426,.1354999989271164,.011224489659071,.0326374728401052,.0091629355285752,.076,.003937426,.0182935775328843,.0029942208685844,.125965,.0113663265306122,.1608622240224694,.0134852104972836,.0184888895601034,.003937426,.016590821,.003937426,.348,.0085106382978723,.0561739942564894,.0061797586038571,.1226695522375292,.0073679565942527,.1501045199431673,.0087764775550699,.3144532688734711,.0104991038609863,.0249344872969988,.0034191455234591,CT,9,1,1,.8635909,.82880092,.8492983,.81731558,2,2.0902355,1.5624604,42,50,46,34.5,48,33,31,2,49,8,40,3
2,Connecticut,2019,,19,.14,31,.27000001,45,.34,1,.039999999,1,.34,44,.40000001,6,.61000001,10,.11,20,.078000002,5,.029999999,3,.000161,14,.28999999,11,.0374,21,.33000001,12,.079999998,21,.07,3,.80000001,.80443883,.60633022,-.34983212,1.7116771,2.7773566,-1.1222552,.97204798,1.3006996,.16238439,1.2095115,1.7340388,1.5676999,-.13057156,.92809165,.32707408,1.7882566,2.772614,25,3.9278488,2,4.6736345,5,2.9128509,20,3.5717373,9,.0585383796563294,.0116837514167748,.3270249607682713,.0263802125110261,.894053594638758,.0062706806774411,.39,.0043967022,.4,.0043967022,.144,.0122448979591837,.0225576606847364,.0073610639971307,.078,.0043967022,.0153434545006519,.0026876833725691,.112419,.0105183673469388,.1407500205911728,.0122472822526298,.0184888895601034,.0043967022,.017531039,.0043967022,.335,.00790273556231,.0563232866697509,.0059602124776104,.1219640902976327,.0083276516115879,.1549357733591413,.009974069845979,.3271873781498479,.0114279321031033,.0268534009319754,.0043511688870982,CT,9,1,1,.8671844,.83268023,.85306633,.82112724,2,2.2275832,1.7226325,43,48,45,44,45.5,29,30,12,48,15,37,2
2,Delaware,2000,,8,.12,6,.25,8,.22,26,.090000004,8,.44999999,17,.285,34,.80000001,38,.33000001,41,.086000003,20,.090000004,34,.000394,,,20,.078900002,44,.34999999,26,.1535441,17,.039999999,30,4.8000002,1.1920269,1.0162902,1.3280196,-.514171,1.2070996,.77422619,-1.4587121,-1.545156,-.47100237,-.31764957,-1.1107895,-.40258485,-.50204015,-.61028969,.8700859,-1.1333734,3.0221658,9,-1.0225424,26,-2.3020263,31,-1.3756173,30,-.41950503,25,.0556136290801066,.0073970230745687,.4481981,.0175754,.7591679781453218,.0209414606122817,.2,.0029292332,.2849999964237213,.0029292332,.0940000042319298,.0059948982670903,.0103912229349023,.0053248985458755,.086,.0029292332,.1539,.0122959183673469,.1782,.0133163265306122,.1658460050821304,.0123557820916176,.0917,.0029292332,.14647377,.0029292332,.2153259962797165,.0063742776401341,.096322128926684,.0052671473549866,.1624023641337186,.0299009022391056,.1316250231734196,.0064127805560555,.3005908914978712,.0079135519717497,.0266302393299226,.0029751809761372,DE,10,3,5,.77930129,.77546072,.76832575,.76467836,27,-1.131404,-.19743711,48,42,21,17,18,21,7,44,28,11,2,26
2,Delaware,2001,,16,.14,9,.25999999,8,.22,29,.1,9,.46000001,26,.3175,34,.77999997,33,.28999999,46,.093000002,6,.059999999,23,.00033499999,,,20,.082000002,37,.31999999,14,.11578996,16,.039999999,30,4.5,.80443883,.81131047,1.3280196,-.95934051,1.0643487,.23826411,-1.2028421,-1.0277275,-1.0252156,.44593105,-.39042509,-.54976279,.055163294,.17944418,.8700859,-.91425103,1.9844284,18,-.92795682,25,-1.5194724,29,.19044238,26,-.068139598,20,.0556136290801066,.0073970230745687,.5445164172436899,.0404865025542299,.7591679781453218,.0209414606122817,.2199999988079071,.0067477506,.3174999952316284,.0067477506,.107,.0056122448979592,.0237836820616827,.0062044017941171,.093,.0067477506,.1536,.0127040816326531,.1843,.0136734693877551,.171227,.0123557820916176,.085396875,.0067477506,.078589357,.0067477506,.2244462808231057,.0146837178617716,.0748698678986194,.0116191720291789,.1540929693714664,.0147877757253448,.1457979206519147,.0155357164922622,.3196959625737641,.0179217490951301,.0194376715715528,.0053516699934539,DE,10,3,5,.78022194,.77328324,.76458192,.7591995,28,-1.0962156,-.028405497,48,38,21,17,27,15,5,20,15,11,7,30
2,Delaware,2002,,5,.11,15,.30000001,7,.23,10,.07,10,.47,37,.34999999,33,.75999999,38,.30000001,46,.098999999,20,.079999998,27,.000351,,,32,.0964,42,.34,28,.14424449,15,.039999999,31,4.3000002,1.3858209,-.0086093759,1.1881986,.37616828,.92159814,-.29769796,-.94697285,-1.1570848,-1.5002553,-.063122615,-.58577818,-1.2334278,-.31630588,-.41576231,.8700859,-.7681697,2.9415784,9,-1.4801575,37,-3.3825839,35,-.63015199,31,-.63782871,29,.0556136290801066,.0073970230745687,.4766093366093366,.0404284256080998,.7591679781453218,.0209414606122817,.239999994635582,.0067380709,.35,.0067380709,.119999997317791,.0063775512389839,.0127008162422611,.0036528559209066,.099,.0067380709,.1455,.015,.1826,.0163265306122449,.1766079962253571,.0123557820916176,.0816014583333333,.0067380709,.060917817,.0067380709,.2335665613924629,.0146626541391015,.0791389345289482,.0124579107938267,.1349787243559994,.0130339695069986,.1292041573710866,.0142850332421765,.331553516108227,.017955975864997,.0484879014544027,.0095993040341053,DE,10,3,5,.78610289,.77629435,.77011985,.76392716,23,-.87143934,-.30246621,48,44,21,18,39,14,4,48,25,11,29,23
2,Delaware,2003,,5,.12,15,.28999999,11,.25,6,.059999999,11,.47999999,28,.33000001,32,.74000001,36,.27000001,45,.093999997,13,.07,15,.000302,,,16,.087448999,37,.33000001,28,.13925566,12,.039999999,30,4.1999998,1.1920269,.1963709,.90855664,.82133794,.77884763,.032124549,-.69110358,-.76901364,-1.1043885,.19140416,.012490384,-.80846339,-.13057156,-.31140682,.8700859,-.69512868,3.1182923,9,-.64914501,27,-1.7089573,24,-.26702118,29,.12329218,19,.069025036772211,.0081171405779405,.55727959697733,.038042510980355,.7659435019662227,.016396232937399,.26,.0063404185,.33,.0063404185,.133,.0071428571428571,.0167114590543013,.0042179790399292,.094,.0063404185,.140664,.0113709183673469,.183472,.0127510204081633,.181989,.0129974489795919,.07970375,.0063404185,.076977655,.0063404185,.2474185159938398,.0137973269447684,.1023223971773132,.0138598542616858,.1261738566783271,.0120056247937858,.1335046679424194,.0152601835622352,.3106340222061771,.0176953406779919,.0349649159628115,.0079656552468898,DE,10,3,5,.78332359,.77359641,.7683394,.76117247,27,-.97766739,.063686714,43,31,22,18.5,31.5,11,5,33,21,11,7,27
2,Delaware,2004,,14,.14,14,.30000001,16,.28999999,12,.07,13,.49000001,32,.34,30,.72000003,34,.27000001,39,.090000004,7,.059999999,36,.000397,,,7,.075567998,41,.34999999,31,.15016787,12,.039999999,27,4,.80443883,-.0086093759,.34927291,.37616828,.63609672,-.13278671,-.43523437,-.76901364,-.78769571,.44593105,-1.1474181,-.24439217,-.50204015,-.53966635,.8700859,-.54904729,1.5212706,12,-.70093799,30,-1.733575,26,-.72066796,32,-.40847757,21,.0860531133974889,.0087243360575301,.5047655195681512,.0392220738746679,.7830703518053536,.0156644813339719,.2800000011920929,.0065370123,.3350000083446503,.0065370123,.1365000009536743,.007142857182771,.0255828424067602,.0053191414491334,.09,.0065370123,.130539,.0111719387755102,.169463,.0120392857142857,.151033,.0125948979591837,.0759083333333333,.0065370123,.077507086,.0065370123,.2857092618942261,.0142251327633858,.1099941026361767,.0144097072372813,.1374066981481079,.0136025906143024,.1485979565190359,.0141165928405937,.337288346355516,.0180253276031539,.0387405130175809,.0079766149930078,DE,10,3,5,.79140317,.77433878,.77673066,.7611534,22,-.6688568,-.19213212,31,41,21,19,33.5,11,10,19,27,25,8,27
2,Delaware,2005,,11,.14,11,.28999999,20,.31999999,31,.090000004,13,.49000001,33,.34,23,.69999999,36,.27000001,43,.094999999,40,.12,11,.00028000001,,,16,.080893002,39,.34,27,.14,10,.039999999,28,4,.80443883,.1963709,-.070190027,-.514171,.63609672,-.13278671,-.17936435,-.76901364,-1.183562,-1.0812299,.28110072,-.49720603,-.31630588,-.32697687,.8700859,-.54904729,.41644865,16,-.44506797,25,-2.4808972,33,-.32224417,28,-.70794016,25,.0726902108445754,.0078581205091965,.5471729193262777,.0435794433603197,.7767157295744266,.0172980424547781,.3,.0072632404,.34,.0072632404,.14,.0071428571428571,.0196267746178497,.0049698224010734,.095,.0072632404,.121924,.0101397959183673,.16413,.0118673469387755,.142325,.011475,.0754,.0072632404,.080490656,.0072632404,.324,.0158054711246201,.0945622426140288,.0135785651866399,.1782855350186923,.0197736096927959,.1570684821786143,.0178719177491351,.3199939927913496,.0201556186848089,.0374856887548519,.0092062738142265,DE,10,3,5,.79450631,.77188873,.78054184,.758533,23,-.5502516,-.33619478,42,31,15,25,35,11,6,32,24,24,5,26
2,Delaware,2006,,21,.16,14,.30000001,29,.34999999,18,.07,16,.5,26,.34,29,.69999999,25,.23999999,42,.093000002,35,.11,17,.00029,,,12,.079999998,36,.34,13,.1,11,.039999999,28,4.0999999,.41685095,-.0086093759,-.48965296,.37616828,.49334618,-.13278671,-.17936435,-.38094223,-1.0252156,-.82670313,.15900521,-.4548091,-.31630588,.50973541,.8700859,-.62208796,.29475689,17,-.19974712,21,-2.1477227,30,.44142747,25,-.40282136,23,.0878057835766336,.0082636088382706,.5664388762338648,.0445719606886167,.7822150953641485,.0181935507410865,.3050000071525574,.0074286601,.3400000035762787,.0074286601,.136000007390976,.0073979590088129,.0184698498239646,.0040639702849549,.093,.0074286601,.106028,.0086938775510204,.161926,.0108658163265306,.133126,.0105857142857143,.0798,.0074286601,.082240209,.0074286601,.35,.0164133738601824,.0838324276013684,.0130602531902149,.1502221399481674,.0167765626568815,.1739476429628551,.0185902896555653,.3406000263297755,.0226664574509029,.0320618358314268,.0082351311516083,DE,10,3,5,.79669875,.76932937,.78339612,.75609463,29,-.46645427,-.18941107,29,28,14,21,28.5,13,9,30,33,26,6,29
